Clean_Air,1987,may,7.6
Clean_Air,1987,oct,NULL
Clean_Air,1987,apr,7.6
Clean_Air,1987,mar,8.9
Clean_Air,1987,aug,NULL
Clean_Air,1987,jan,5.8
Clean_Air,1987,dec,4.4
Clean_Air,1987,feb,6.6
Clean_Air,1987,sep,NULL
Clean_Air,1987,nov,6
Clean_Air,1987,jun,8.3
Clean_Air,1988,jul,7.5
Clean_Air,1988,may,6.7
Clean_Air,1988,oct,7.4
Clean_Air,1988,apr,7.4
Clean_Air,1988,mar,8.8
Clean_Air,1988,aug,7.4
Clean_Air,1988,jan,7.1
Clean_Air,1988,dec,5.5
Clean_Air,1988,feb,6.6
Clean_Air,1988,sep,7.9
Clean_Air,1988,nov,5.5
Clean_Air,1988,jun,8.9
Clean_Air,1989,jul,9.6
Clean_Air,1989,may,8.2
Clean_Air,1989,oct,6.6
Clean_Air,1989,apr,8.2
Clean_Air,1989,mar,8.2
Clean_Air,1989,aug,10.7
Clean_Air,1989,jan,4.4
Clean_Air,1989,dec,8.8
Clean_Air,1989,feb,6
Clean_Air,1989,sep,10.2
Clean_Air,1989,nov,7.5
Clean_Air,1989,jun,7.9
Clean_Air,1990,jul,9.6
Clean_Air,1990,may,7.2
Clean_Air,1990,oct,NULL
Clean_Air,1990,apr,7.6
Clean_Air,1990,mar,7.3
Clean_Air,1990,aug,8.5
Clean_Air,1990,jan,6.6
Clean_Air,1990,dec,8.5
Clean_Air,1990,feb,6.7
Clean_Air,1990,sep,NULL
Clean_Air,1990,nov,NULL
Clean_Air,1990,jun,12.1
Clean_Air,1991,jul,10.6
Clean_Air,1991,may,7.6
Clean_Air,1991,oct,8.2
Clean_Air,1991,apr,7.1
Clean_Air,1991,mar,7.8
Clean_Air,1991,aug,8.4
Clean_Air,1991,jan,6.2
Clean_Air,1991,dec,5.5
Clean_Air,1991,feb,8
Clean_Air,1991,sep,8.2
Clean_Air,1991,nov,7.5
Clean_Air,1991,jun,8.6
Clean_Air,1992,jul,5.9
Clean_Air,1992,may,6.3
Clean_Air,1992,oct,6.9
Clean_Air,1992,apr,7.8
Clean_Air,1992,mar,7.6
Clean_Air,1992,aug,8.7
Clean_Air,1992,jan,4.8
Clean_Air,1992,dec,3.9
Clean_Air,1992,feb,6.8
Clean_Air,1992,sep,9.8
Clean_Air,1992,nov,8.3
Clean_Air,1992,jun,10.6
Clean_Air,1993,jul,5.4
Clean_Air,1993,may,7.8
Clean_Air,1993,oct,NULL
Clean_Air,1993,apr,6.7
Clean_Air,1993,mar,8.8
Clean_Air,1993,aug,6.2
Clean_Air,1993,jan,6.2
Clean_Air,1993,dec,NULL
Clean_Air,1993,feb,6.4
Clean_Air,1993,sep,7.7
Clean_Air,1993,nov,NULL
Clean_Air,1993,jun,6.9
Clean_Air,1994,jul,7.7
Clean_Air,1994,may,8.7
Clean_Air,1994,oct,8.4
Clean_Air,1994,apr,6.7
Clean_Air,1994,mar,8.8
Clean_Air,1994,aug,8.9
Clean_Air,1994,jan,NULL
Clean_Air,1994,dec,4.9
Clean_Air,1994,feb,6.1
Clean_Air,1994,sep,9.9
Clean_Air,1994,nov,6.7
Clean_Air,1994,jun,9.4
Clean_Air,1995,jul,9.4
Clean_Air,1995,may,9.4
Clean_Air,1995,oct,9.5
Clean_Air,1995,apr,8.2
Clean_Air,1995,mar,7.9
Clean_Air,1995,aug,7.1
Clean_Air,1995,jan,3.8
Clean_Air,1995,dec,5
Clean_Air,1995,feb,7.1
Clean_Air,1995,sep,5.7
Clean_Air,1995,nov,8.3
Clean_Air,1995,jun,6.7
Clean_Air,1996,jul,10.7
Clean_Air,1996,may,7.2
Clean_Air,1996,oct,8.3
Clean_Air,1996,apr,6.5
Clean_Air,1996,mar,7
Clean_Air,1996,aug,9.5
Clean_Air,1996,jan,5.3
Clean_Air,1996,dec,8.4
Clean_Air,1996,feb,7
Clean_Air,1996,sep,7.6
Clean_Air,1996,nov,8.6
Clean_Air,1996,jun,8.4
Clean_Air,1997,jul,6.3
Clean_Air,1997,may,9.3
Clean_Air,1997,oct,4.9
Clean_Air,1997,apr,9.2
Clean_Air,1997,mar,7.2
Clean_Air,1997,aug,9.5
Clean_Air,1997,jan,5.9
Clean_Air,1997,dec,6
Clean_Air,1997,feb,6.2
Clean_Air,1997,sep,7.4
Clean_Air,1997,nov,9.9
Clean_Air,1997,jun,6.9
Clean_Air,1998,jul,8.9
Clean_Air,1998,may,8.6
Clean_Air,1998,oct,6.6
Clean_Air,1998,apr,6.5
Clean_Air,1998,mar,7
Clean_Air,1998,aug,7
Clean_Air,1998,jan,6.3
Clean_Air,1998,dec,4.9
Clean_Air,1998,feb,6
Clean_Air,1998,sep,6.5
Clean_Air,1998,nov,9.6
Clean_Air,1998,jun,7
Clean_Air,1999,jul,6.5
Clean_Air,1999,may,8.7
Clean_Air,1999,oct,7.2
Clean_Air,1999,apr,7.8
Clean_Air,1999,mar,5.8
Clean_Air,1999,aug,8.7
Clean_Air,1999,jan,6.2
Clean_Air,1999,dec,4.9
Clean_Air,1999,feb,5.8
Clean_Air,1999,sep,6.3
Clean_Air,1999,nov,5.5
Clean_Air,1999,jun,7
Clean_Air,2000,jul,9.4
Clean_Air,2000,may,7.8
Clean_Air,2000,oct,8.8
Clean_Air,2000,apr,7.5
Clean_Air,2000,mar,6.2
Clean_Air,2000,aug,7.9
Clean_Air,2000,jan,6.7
Clean_Air,2000,dec,6.4
Clean_Air,2000,feb,5.6
Clean_Air,2000,sep,8.4
Clean_Air,2000,nov,10.9
Clean_Air,2000,jun,8.3
Clean_Air,2001,jul,8.1
Clean_Air,2001,may,8.4
Clean_Air,2001,oct,8.5
Clean_Air,2001,apr,7.7
Clean_Air,2001,mar,8.9
Clean_Air,2001,aug,9.2
Clean_Air,2001,jan,5.5
Clean_Air,2001,dec,8.4
Clean_Air,2001,feb,5.5
Clean_Air,2001,sep,9.2
Clean_Air,2001,nov,8.8
Clean_Air,2001,jun,9
Clean_Air,2002,jul,11.5
Clean_Air,2002,may,8.5
Clean_Air,2002,oct,7.9
Clean_Air,2002,apr,8.9
Clean_Air,2002,mar,9.4
Clean_Air,2002,aug,10.1
Clean_Air,2002,jan,8.6
Clean_Air,2002,dec,5
Clean_Air,2002,feb,8.4
Clean_Air,2002,sep,6
Clean_Air,2002,nov,6.4
Clean_Air,2002,jun,7.7
Clean_Air,2003,jul,NULL
Clean_Air,2003,may,NULL
Clean_Air,2003,oct,NULL
Clean_Air,2003,apr,NULL
Clean_Air,2003,mar,NULL
Clean_Air,2003,aug,NULL
Clean_Air,2003,jan,NULL
Clean_Air,2003,dec,NULL
Clean_Air,2003,feb,6.1
Clean_Air,2003,sep,NULL
Clean_Air,2003,nov,NULL
Clean_Air,2003,jun,NULL
Clean_Air,2004,jul,NULL
Clean_Air,2004,may,10.2
Clean_Air,2004,oct,NULL
Clean_Air,2004,apr,9.5
Clean_Air,2004,mar,8.8
Clean_Air,2004,aug,11.6
Clean_Air,2004,jan,NULL
Clean_Air,2004,dec,8.3
Clean_Air,2004,feb,8.7
Clean_Air,2004,sep,NULL
Clean_Air,2004,nov,8
Clean_Air,2004,jun,8.8
Faraday,1950,jul,9.2
Faraday,1950,may,7
Faraday,1950,oct,11.3
Faraday,1950,apr,9
Faraday,1950,mar,NULL
Faraday,1950,aug,8.5
Faraday,1950,jan,NULL
Faraday,1950,dec,6
Faraday,1950,feb,NULL
Faraday,1950,sep,11.8
Faraday,1950,nov,10.1
Faraday,1950,jun,9.9
Faraday,1951,jul,9.4
Faraday,1951,may,8.1
Faraday,1951,oct,9.1
Faraday,1951,apr,15
Faraday,1951,mar,9.4
Faraday,1951,aug,12.8
Faraday,1951,jan,6.2
Faraday,1951,dec,6.4
Faraday,1951,feb,8.2
Faraday,1951,sep,7.7
Faraday,1951,nov,4.7
Faraday,1951,jun,11.6
Faraday,1952,jul,8.9
Faraday,1952,may,8.8
Faraday,1952,oct,11.1
Faraday,1952,apr,6.3
Faraday,1952,mar,6.9
Faraday,1952,aug,13.5
Faraday,1952,jan,7.6
Faraday,1952,dec,8.5
Faraday,1952,feb,7.1
Faraday,1952,sep,14
Faraday,1952,nov,10.1
Faraday,1952,jun,6.8
Faraday,1953,jul,7.9
Faraday,1953,may,4.1
Faraday,1953,oct,8.4
Faraday,1953,apr,5.7
Faraday,1953,mar,7.4
Faraday,1953,aug,12.1
Faraday,1953,jan,5.6
Faraday,1953,dec,6.8
Faraday,1953,feb,8.3
Faraday,1953,sep,6
Faraday,1953,nov,6.2
Faraday,1953,jun,8.8
Faraday,1954,jul,5.1
Faraday,1954,may,9.3
Faraday,1954,oct,13.4
Faraday,1954,apr,9.8
Faraday,1954,mar,6.8
Faraday,1954,aug,4.8
Faraday,1954,jan,5.4
Faraday,1954,dec,3
Faraday,1954,feb,5.7
Faraday,1954,sep,8.8
Faraday,1954,nov,7.5
Faraday,1954,jun,8.1
Faraday,1955,jul,10.3
Faraday,1955,may,4.4
Faraday,1955,oct,15.2
Faraday,1955,apr,7.3
Faraday,1955,mar,5.7
Faraday,1955,aug,9.4
Faraday,1955,jan,5.2
Faraday,1955,dec,2.2
Faraday,1955,feb,6.8
Faraday,1955,sep,7
Faraday,1955,nov,6.5
Faraday,1955,jun,8.8
Faraday,1956,jul,8.7
Faraday,1956,may,8.9
Faraday,1956,oct,11.2
Faraday,1956,apr,6.8
Faraday,1956,mar,8
Faraday,1956,aug,11.2
Faraday,1956,jan,2.3
Faraday,1956,dec,3.7
Faraday,1956,feb,5.5
Faraday,1956,sep,9.1
Faraday,1956,nov,9
Faraday,1956,jun,13.1
Faraday,1957,jul,10.1
Faraday,1957,may,11.3
Faraday,1957,oct,6.7
Faraday,1957,apr,12.4
Faraday,1957,mar,12.7
Faraday,1957,aug,5.4
Faraday,1957,jan,4.9
Faraday,1957,dec,3.8
Faraday,1957,feb,10.5
Faraday,1957,sep,9.6
Faraday,1957,nov,8.6
Faraday,1957,jun,7.9
Faraday,1958,jul,3
Faraday,1958,may,4.9
Faraday,1958,oct,11.2
Faraday,1958,apr,4.7
Faraday,1958,mar,5
Faraday,1958,aug,6.2
Faraday,1958,jan,6
Faraday,1958,dec,6.7
Faraday,1958,feb,5.9
Faraday,1958,sep,10.4
Faraday,1958,nov,11.2
Faraday,1958,jun,3.7
Faraday,1959,jul,4.3
Faraday,1959,may,6
Faraday,1959,oct,9.9
Faraday,1959,apr,3.9
Faraday,1959,mar,8
Faraday,1959,aug,6.3
Faraday,1959,jan,5.3
Faraday,1959,dec,5.8
Faraday,1959,feb,5.1
Faraday,1959,sep,8.8
Faraday,1959,nov,9
Faraday,1959,jun,6.8
Faraday,1960,jul,9.6
Faraday,1960,may,7.1
Faraday,1960,oct,8.5
Faraday,1960,apr,6.2
Faraday,1960,mar,10.3
Faraday,1960,aug,9.9
Faraday,1960,jan,7.4
Faraday,1960,dec,5
Faraday,1960,feb,7.5
Faraday,1960,sep,13.8
Faraday,1960,nov,7.8
Faraday,1960,jun,4
Faraday,1961,jul,8.3
Faraday,1961,may,8.4
Faraday,1961,oct,12.8
Faraday,1961,apr,6
Faraday,1961,mar,8
Faraday,1961,aug,7.8
Faraday,1961,jan,4.6
Faraday,1961,dec,6.3
Faraday,1961,feb,6.6
Faraday,1961,sep,8.4
Faraday,1961,nov,7.3
Faraday,1961,jun,9.1
Faraday,1962,jul,9
Faraday,1962,may,5.9
Faraday,1962,oct,11.5
Faraday,1962,apr,11.2
Faraday,1962,mar,5.2
Faraday,1962,aug,6.2
Faraday,1962,jan,5.4
Faraday,1962,dec,5.9
Faraday,1962,feb,8.3
Faraday,1962,sep,13.2
Faraday,1962,nov,8.4
Faraday,1962,jun,10.6
Faraday,1963,jul,10.9
Faraday,1963,may,12.2
Faraday,1963,oct,7.1
Faraday,1963,apr,6.7
Faraday,1963,mar,8.3
Faraday,1963,aug,6.9
Faraday,1963,jan,5.1
Faraday,1963,dec,5.4
Faraday,1963,feb,5.7
Faraday,1963,sep,10.1
Faraday,1963,nov,9.1
Faraday,1963,jun,7
Faraday,1964,jul,7.9
Faraday,1964,may,8.7
Faraday,1964,oct,13.4
Faraday,1964,apr,6.3
Faraday,1964,mar,7.3
Faraday,1964,aug,6.4
Faraday,1964,jan,3.9
Faraday,1964,dec,6.1
Faraday,1964,feb,5.9
Faraday,1964,sep,10.2
Faraday,1964,nov,7.9
Faraday,1964,jun,8.7
Faraday,1965,jul,6.5
Faraday,1965,may,7.1
Faraday,1965,oct,8.9
Faraday,1965,apr,6
Faraday,1965,mar,8.7
Faraday,1965,aug,4.7
Faraday,1965,jan,4
Faraday,1965,dec,4.9
Faraday,1965,feb,3.7
Faraday,1965,sep,10.1
Faraday,1965,nov,8.9
Faraday,1965,jun,9.4
Faraday,1966,jul,5.4
Faraday,1966,may,5.4
Faraday,1966,oct,7.9
Faraday,1966,apr,8.4
Faraday,1966,mar,5.5
Faraday,1966,aug,7.5
Faraday,1966,jan,5.7
Faraday,1966,dec,4.7
Faraday,1966,feb,3.7
Faraday,1966,sep,7.2
Faraday,1966,nov,5.1
Faraday,1966,jun,7.3
Faraday,1967,jul,8.3
Faraday,1967,may,5.6
Faraday,1967,oct,7.6
Faraday,1967,apr,6.4
Faraday,1967,mar,9.2
Faraday,1967,aug,7.4
Faraday,1967,jan,3.2
Faraday,1967,dec,3.6
Faraday,1967,feb,4.2
Faraday,1967,sep,9.2
Faraday,1967,nov,7.8
Faraday,1967,jun,7.5
Faraday,1968,jul,8.7
Faraday,1968,may,6.8
Faraday,1968,oct,10.4
Faraday,1968,apr,9.2
Faraday,1968,mar,5.6
Faraday,1968,aug,9.2
Faraday,1968,jan,3.8
Faraday,1968,dec,3.9
Faraday,1968,feb,4.4
Faraday,1968,sep,10.8
Faraday,1968,nov,6.5
Faraday,1968,jun,10.9
Faraday,1969,jul,3.5
Faraday,1969,may,6.3
Faraday,1969,oct,7.2
Faraday,1969,apr,5.8
Faraday,1969,mar,7.3
Faraday,1969,aug,7.9
Faraday,1969,jan,2.8
Faraday,1969,dec,6
Faraday,1969,feb,4.7
Faraday,1969,sep,11.4
Faraday,1969,nov,8.9
Faraday,1969,jun,7
Faraday,1970,jul,6.4
Faraday,1970,may,6.5
Faraday,1970,oct,7.8
Faraday,1970,apr,5.4
Faraday,1970,mar,5.4
Faraday,1970,aug,4.2
Faraday,1970,jan,4.8
Faraday,1970,dec,3.3
Faraday,1970,feb,4.5
Faraday,1970,sep,11.9
Faraday,1970,nov,9.5
Faraday,1970,jun,7.1
Faraday,1971,jul,9.2
Faraday,1971,may,4.8
Faraday,1971,oct,9.2
Faraday,1971,apr,5.5
Faraday,1971,mar,6.2
Faraday,1971,aug,7
Faraday,1971,jan,4
Faraday,1971,dec,1.7
Faraday,1971,feb,4.9
Faraday,1971,sep,7.5
Faraday,1971,nov,6.2
Faraday,1971,jun,8.3
Faraday,1972,jul,9.9
Faraday,1972,may,7.4
Faraday,1972,oct,5.6
Faraday,1972,apr,11.2
Faraday,1972,mar,6.7
Faraday,1972,aug,8.2
Faraday,1972,jan,3.4
Faraday,1972,dec,8
Faraday,1972,feb,5.3
Faraday,1972,sep,9.2
Faraday,1972,nov,6.7
Faraday,1972,jun,5.6
Faraday,1973,jul,6.6
Faraday,1973,may,8.7
Faraday,1973,oct,9
Faraday,1973,apr,12.2
Faraday,1973,mar,9.8
Faraday,1973,aug,9.4
Faraday,1973,jan,3.8
Faraday,1973,dec,3.6
Faraday,1973,feb,6.7
Faraday,1973,sep,8.8
Faraday,1973,nov,5.7
Faraday,1973,jun,7.5
Faraday,1974,jul,11.4
Faraday,1974,may,7.2
Faraday,1974,oct,10.3
Faraday,1974,apr,6.2
Faraday,1974,mar,8.7
Faraday,1974,aug,5.4
Faraday,1974,jan,3.6
Faraday,1974,dec,4
Faraday,1974,feb,8.8
Faraday,1974,sep,10.4
Faraday,1974,nov,4.6
Faraday,1974,jun,5.4
Faraday,1975,jul,6.2
Faraday,1975,may,6.6
Faraday,1975,oct,12.1
Faraday,1975,apr,8.5
Faraday,1975,mar,8.1
Faraday,1975,aug,8.7
Faraday,1975,jan,3.7
Faraday,1975,dec,4.8
Faraday,1975,feb,4
Faraday,1975,sep,8.2
Faraday,1975,nov,6.8
Faraday,1975,jun,5.1
Faraday,1976,jul,10.6
Faraday,1976,may,12.8
Faraday,1976,oct,13.3
Faraday,1976,apr,10.6
Faraday,1976,mar,8
Faraday,1976,aug,11.1
Faraday,1976,jan,2.8
Faraday,1976,dec,8.8
Faraday,1976,feb,5.6
Faraday,1976,sep,12.8
Faraday,1976,nov,13.3
Faraday,1976,jun,4.6
Faraday,1977,jul,4.8
Faraday,1977,may,11.2
Faraday,1977,oct,9.4
Faraday,1977,apr,10.6
Faraday,1977,mar,6.6
Faraday,1977,aug,11.7
Faraday,1977,jan,6
Faraday,1977,dec,6.9
Faraday,1977,feb,10
Faraday,1977,sep,12.2
Faraday,1977,nov,8.8
Faraday,1977,jun,8.2
Faraday,1978,jul,4.7
Faraday,1978,may,8.8
Faraday,1978,oct,10.5
Faraday,1978,apr,7.5
Faraday,1978,mar,7.2
Faraday,1978,aug,10.9
Faraday,1978,jan,5.4
Faraday,1978,dec,6.5
Faraday,1978,feb,8.4
Faraday,1978,sep,9.2
Faraday,1978,nov,6.5
Faraday,1978,jun,12.7
Faraday,1979,jul,7.9
Faraday,1979,may,5.5
Faraday,1979,oct,10
Faraday,1979,apr,12.2
Faraday,1979,mar,6.7
Faraday,1979,aug,12.3
Faraday,1979,jan,6.5
Faraday,1979,dec,4.6
Faraday,1979,feb,6.9
Faraday,1979,sep,10.5
Faraday,1979,nov,5.9
Faraday,1979,jun,8.6
Faraday,1980,jul,5.7
Faraday,1980,may,5.1
Faraday,1980,oct,9.9
Faraday,1980,apr,6.7
Faraday,1980,mar,6.5
Faraday,1980,aug,5.7
Faraday,1980,jan,3.8
Faraday,1980,dec,7.2
Faraday,1980,feb,3.7
Faraday,1980,sep,7.4
Faraday,1980,nov,6.7
Faraday,1980,jun,8
Faraday,1981,jul,7.8
Faraday,1981,may,6.3
Faraday,1981,oct,7.3
Faraday,1981,apr,9.7
Faraday,1981,mar,7.5
Faraday,1981,aug,9
Faraday,1981,jan,5.6
Faraday,1981,dec,7.7
Faraday,1981,feb,7.7
Faraday,1981,sep,5.7
Faraday,1981,nov,10.9
Faraday,1981,jun,8.7
Faraday,1982,jul,8.1
Faraday,1982,may,9.2
Faraday,1982,oct,7.7
Faraday,1982,apr,11.5
Faraday,1982,mar,8.8
Faraday,1982,aug,9.1
Faraday,1982,jan,6.4
Faraday,1982,dec,5.5
Faraday,1982,feb,6.3
Faraday,1982,sep,9.9
Faraday,1982,nov,7
Faraday,1982,jun,7.8
Faraday,1983,jul,11.4
Faraday,1983,may,6.7
Faraday,1983,oct,10.3
Faraday,1983,apr,5.1
Faraday,1983,mar,6.5
Faraday,1983,aug,12.4
Faraday,1983,jan,5.8
Faraday,1983,dec,5.8
Faraday,1983,feb,6.7
Faraday,1983,sep,7.6
Faraday,1983,nov,8
Faraday,1983,jun,9.6
Faraday,1984,jul,10.5
Faraday,1984,may,10.5
Faraday,1984,oct,6.7
Faraday,1984,apr,7.9
Faraday,1984,mar,7.8
Faraday,1984,aug,10.6
Faraday,1984,jan,3.8
Faraday,1984,dec,6.5
Faraday,1984,feb,6.7
Faraday,1984,sep,14.4
Faraday,1984,nov,6.7
Faraday,1984,jun,7.9
Faraday,1985,jul,13.9
Faraday,1985,may,6.7
Faraday,1985,oct,11.3
Faraday,1985,apr,11.5
Faraday,1985,mar,6.9
Faraday,1985,aug,9.9
Faraday,1985,jan,7.8
Faraday,1985,dec,7.7
Faraday,1985,feb,5.9
Faraday,1985,sep,14.2
Faraday,1985,nov,5.6
Faraday,1985,jun,8.7
Faraday,1986,jul,8.1
Faraday,1986,may,9.6
Faraday,1986,oct,9.6
Faraday,1986,apr,7.4
Faraday,1986,mar,9
Faraday,1986,aug,10.6
Faraday,1986,jan,6.8
Faraday,1986,dec,7.6
Faraday,1986,feb,5
Faraday,1986,sep,10.8
Faraday,1986,nov,7.7
Faraday,1986,jun,12.2
Faraday,1987,jul,5.6
Faraday,1987,may,6.2
Faraday,1987,oct,9.4
Faraday,1987,apr,9.5
Faraday,1987,mar,9.8
Faraday,1987,aug,6.7
Faraday,1987,jan,6.5
Faraday,1987,dec,9.2
Faraday,1987,feb,6.4
Faraday,1987,sep,9.9
Faraday,1987,nov,11.7
Faraday,1987,jun,6.9
Faraday,1988,jul,8.2
Faraday,1988,may,8.4
Faraday,1988,oct,6.7
Faraday,1988,apr,8.6
Faraday,1988,mar,7.7
Faraday,1988,aug,6.3
Faraday,1988,jan,3.4
Faraday,1988,dec,5.6
Faraday,1988,feb,8.7
Faraday,1988,sep,10.2
Faraday,1988,nov,4.8
Faraday,1988,jun,7.9
Faraday,1989,jul,13.8
Faraday,1989,may,14.7
Faraday,1989,oct,12.9
Faraday,1989,apr,5.1
Faraday,1989,mar,10.5
Faraday,1989,aug,8.4
Faraday,1989,jan,6.5
Faraday,1989,dec,5.2
Faraday,1989,feb,10.2
Faraday,1989,sep,10.7
Faraday,1989,nov,5.7
Faraday,1989,jun,10.7
Faraday,1990,jul,10.3
Faraday,1990,may,6.7
Faraday,1990,oct,8.9
Faraday,1990,apr,7.5
Faraday,1990,mar,10.5
Faraday,1990,aug,12.7
Faraday,1990,jan,4.5
Faraday,1990,dec,6.1
Faraday,1990,feb,10
Faraday,1990,sep,9.2
Faraday,1990,nov,9.5
Faraday,1990,jun,10.8
Faraday,1991,jul,10.7
Faraday,1991,may,8.1
Faraday,1991,oct,9.3
Faraday,1991,apr,7.1
Faraday,1991,mar,8.6
Faraday,1991,aug,14.6
Faraday,1991,jan,11.4
Faraday,1991,dec,6.4
Faraday,1991,feb,6.7
Faraday,1991,sep,9.7
Faraday,1991,nov,12.3
Faraday,1991,jun,11.2
Faraday,1992,jul,7.4
Faraday,1992,may,5
Faraday,1992,oct,8.5
Faraday,1992,apr,7.7
Faraday,1992,mar,7.6
Faraday,1992,aug,9.7
Faraday,1992,jan,7.2
Faraday,1992,dec,8.8
Faraday,1992,feb,7.1
Faraday,1992,sep,11.4
Faraday,1992,nov,10.5
Faraday,1992,jun,6.5
Faraday,1993,jul,9.5
Faraday,1993,may,10.9
Faraday,1993,oct,9.4
Faraday,1993,apr,10.2
Faraday,1993,mar,9.3
Faraday,1993,aug,10.9
Faraday,1993,jan,6
Faraday,1993,dec,5.7
